head_name	relation	tail_name
Neutrophil defensin 1	ASSOCIATED_WITH	diabetes mellitus
Neutrophil defensin 1	ASSOCIATED_WITH	periodontitis
Neutrophil defensin 1	ASSOCIATED_WITH	type 2 diabetes mellitus
Neutrophil defensin 1	ASSOCIATED_WITH	Behcet disease
Neutrophil defensin 3	ASSOCIATED_WITH	diabetes mellitus
Neutrophil defensin 3	ASSOCIATED_WITH	type 2 diabetes mellitus
Neutrophil defensin 3	ASSOCIATED_WITH	IgA glomerulonephritis
Defensin alpha 5	ASSOCIATED_WITH	meningioma
Defensin alpha 5	ASSOCIATED_WITH	acute graft versus host disease
Beta-defensin 1	ASSOCIATED_WITH	major depressive disorder
Beta-defensin 1	ASSOCIATED_WITH	depressive disorder
Beta-defensin 1	ASSOCIATED_WITH	acute lymphoblastic leukemia
Beta-defensin 1	ASSOCIATED_WITH	atopic eczema
Beta-defensin 1	ASSOCIATED_WITH	bipolar disorder
Beta-defensin 1	ASSOCIATED_WITH	periodontitis
Beta-defensin 1	ASSOCIATED_WITH	stroke disorder
Beta-defensin 1	ASSOCIATED_WITH	ulcerative colitis
Beta-defensin 1	ASSOCIATED_WITH	type 2 diabetes mellitus
Beta-defensin 1	ASSOCIATED_WITH	dental caries
Beta-defensin 1	ASSOCIATED_WITH	periodontal disorder
Beta-defensin 1	ASSOCIATED_WITH	vitiligo
Beta-defensin 1	ASSOCIATED_WITH	systemic lupus erythematosus
Beta-defensin 1	ASSOCIATED_WITH	autoimmune disease
Differentially expressed in FDCP 6 homolog	ASSOCIATED_WITH	cancer
Differentially expressed in FDCP 6 homolog	ASSOCIATED_WITH	lung carcinoma
Differentially expressed in FDCP 6 homolog	ASSOCIATED_WITH	systemic lupus erythematosus
Differentially expressed in FDCP 6 homolog	ASSOCIATED_WITH	lung cancer
Differentially expressed in FDCP 6 homolog	ASSOCIATED_WITH	immunodeficiency 87 and autoimmunity
Differentially expressed in FDCP 8 homolog	ASSOCIATED_WITH	squamous cell carcinoma
Differentially expressed in FDCP 8 homolog	ASSOCIATED_WITH	melanoma
Differentially expressed in FDCP 8 homolog	ASSOCIATED_WITH	skin squamous cell carcinoma
Differentially expressed in FDCP 8 homolog	ASSOCIATED_WITH	vitiligo
Peptide deformylase, mitochondrial	ASSOCIATED_WITH	malaria
Peptide deformylase, mitochondrial	ASSOCIATED_WITH	anxiety disorder
Peptide deformylase, mitochondrial	ASSOCIATED_WITH	toxoplasmosis
Peptide deformylase, mitochondrial	ASSOCIATED_WITH	breast cancer
Sphingolipid delta(4)-desaturase DES1	ASSOCIATED_WITH	polyneuropathy
Sphingolipid delta(4)-desaturase DES1	ASSOCIATED_WITH	depressive disorder
Sphingolipid delta(4)-desaturase DES1	ASSOCIATED_WITH	epilepsy
Sphingolipid delta(4)-desaturase DES1	ASSOCIATED_WITH	nervous system disorder
Sphingolipid delta(4)-desaturase DES1	ASSOCIATED_WITH	mental disorder
Sphingolipid delta(4)-desaturase DES1	ASSOCIATED_WITH	leukodystrophy, hypomyelinating, 18
Sphingolipid delta(4)-desaturase/C4-monooxygenase DES2	ASSOCIATED_WITH	cognitive disorder
Sphingolipid delta(4)-desaturase/C4-monooxygenase DES2	ASSOCIATED_WITH	schizophrenia
DAP3-binding cell death enhancer 1	ASSOCIATED_WITH	cystic fibrosis
Dematin	ASSOCIATED_WITH	gonorrhea
Dematin	ASSOCIATED_WITH	Fuchs' endothelial dystrophy
Dematin	ASSOCIATED_WITH	anxiety disorder
Dematin	ASSOCIATED_WITH	hemolytic anemia
Dematin	ASSOCIATED_WITH	alcohol dependence
Dematin	ASSOCIATED_WITH	anxiety
Dematin	ASSOCIATED_WITH	hereditary spherocytosis
Dematin	ASSOCIATED_WITH	prostate neoplasm
DENN domain-containing protein 11	ASSOCIATED_WITH	lung carcinoma
DENN domain-containing protein 11	ASSOCIATED_WITH	lung cancer
DENN domain-containing protein 1A	ASSOCIATED_WITH	major depressive disorder
DENN domain-containing protein 1A	ASSOCIATED_WITH	endometrial carcinoma
DENN domain-containing protein 1A	ASSOCIATED_WITH	rheumatoid arthritis
DENN domain-containing protein 1A	ASSOCIATED_WITH	anxiety
DENN domain-containing protein 1A	ASSOCIATED_WITH	obesity disorder
DENN domain-containing protein 1B	ASSOCIATED_WITH	major depressive disorder
DENN domain-containing protein 1B	ASSOCIATED_WITH	Crohn disease
DENN domain-containing protein 1B	ASSOCIATED_WITH	immune system disorder
DENN domain-containing protein 1B	ASSOCIATED_WITH	psoriasis
DENN domain-containing protein 1B	ASSOCIATED_WITH	ulcerative colitis
DENN domain-containing protein 1B	ASSOCIATED_WITH	inflammatory bowel disease
DENN domain-containing protein 1B	ASSOCIATED_WITH	ankylosing spondylitis
DENN domain-containing protein 1B	ASSOCIATED_WITH	primary biliary cholangitis
DENN domain-containing protein 1B	ASSOCIATED_WITH	anxiety
DENN domain-containing protein 1B	ASSOCIATED_WITH	sclerosing cholangitis
DENN domain-containing protein 2B	ASSOCIATED_WITH	neoplasm
DENN domain-containing protein 2B	ASSOCIATED_WITH	hypospadias
DENN domain-containing protein 2D	ASSOCIATED_WITH	chronic obstructive pulmonary disease
DENN domain-containing protein 2D	ASSOCIATED_WITH	melanoma
DENN domain-containing protein 4B	ASSOCIATED_WITH	isolated cleft palate
DENN domain-containing protein 5A	ASSOCIATED_WITH	Tourette syndrome
DENN domain-containing protein 5A	ASSOCIATED_WITH	developmental and epileptic encephalopathy, 49
DENN domain-containing protein 5B	ASSOCIATED_WITH	colorectal adenocarcinoma
DENN domain-containing protein 5B	ASSOCIATED_WITH	schizophrenia
DENN domain-containing protein 5B	ASSOCIATED_WITH	colorectal neoplasm
DENN domain-containing protein 5B	ASSOCIATED_WITH	colorectal cancer
DENN domain-containing protein 5B	ASSOCIATED_WITH	colorectal cancer, susceptibility to, 10
DENN domain-containing protein 5B	ASSOCIATED_WITH	colorectal cancer, susceptibility to, 1
DENN domain-containing protein 5B	ASSOCIATED_WITH	colorectal cancer, susceptibility to, 12
DENN domain-containing protein 5B	ASSOCIATED_WITH	malignant colon neoplasm
DENN domain-containing protein 5B	ASSOCIATED_WITH	colorectal carcinoma
Protein DENND6A	ASSOCIATED_WITH	acute myeloid leukemia
Protein DENND6B	ASSOCIATED_WITH	schizophrenia
DENN domain-containing protein 3	ASSOCIATED_WITH	narcolepsy
Dendrin	ASSOCIATED_WITH	bipolar disorder
Dendrin	ASSOCIATED_WITH	schizophrenia
Density-regulated protein	ASSOCIATED_WITH	amyotrophic lateral sclerosis
Deoxyribose-phosphate aldolase	ASSOCIATED_WITH	breast carcinoma
Deoxyribose-phosphate aldolase	ASSOCIATED_WITH	glaucoma
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	leiomyoma
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	temporal lobe epilepsy
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	type 2 diabetes mellitus
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	cirrhosis of liver
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	hepatitis C virus infection
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	autism spectrum disorder
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	frontal lobe epilepsy
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	focal epilepsy
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	multiple endocrine neoplasia type 1
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	uterine corpus leiomyoma
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	hepatocellular carcinoma
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	self-limited epilepsy with centrotemporal spikes
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	autosomal dominant epilepsy with auditory features
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	Brugada syndrome
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	autosomal dominant nocturnal frontal lobe epilepsy
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	familial focal epilepsy with variable foci
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	epilepsy, familial focal, with variable foci 1
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	metastatic malignant neoplasm
GATOR1 complex protein DEPDC5	ASSOCIATED_WITH	isolated cleft lip
DEP domain-containing protein 7	ASSOCIATED_WITH	Parkinson disease
Protein DEPP1	ASSOCIATED_WITH	gallbladder carcinoma
Protein DEPP1	ASSOCIATED_WITH	colorectal carcinoma
Derlin-1	ASSOCIATED_WITH	pancytopenia
Derlin-1	ASSOCIATED_WITH	thrombocytopenia
Derlin-1	ASSOCIATED_WITH	acute lymphoblastic leukemia
Derlin-1	ASSOCIATED_WITH	essential thrombocythemia
Derlin-1	ASSOCIATED_WITH	osteomyelitis
Derlin-1	ASSOCIATED_WITH	lymphoid leukemia
Derlin-1	ASSOCIATED_WITH	hematologic disorder
Derlin-1	ASSOCIATED_WITH	myeloid leukemia
Derlin-1	ASSOCIATED_WITH	primary myelofibrosis
Derlin-1	ASSOCIATED_WITH	plasma cell myeloma
Derlin-1	ASSOCIATED_WITH	Angelman syndrome
Derlin-1	ASSOCIATED_WITH	pyoderma gangrenosum
Derlin-1	ASSOCIATED_WITH	acute myeloid leukemia
Derlin-1	ASSOCIATED_WITH	acute erythroid leukemia
Derlin-1	ASSOCIATED_WITH	childhood myelodysplastic syndrome
Derlin-1	ASSOCIATED_WITH	myelofibrosis
Derlin-2	ASSOCIATED_WITH	breast carcinoma
Derlin-2	ASSOCIATED_WITH	prostate adenocarcinoma
Derlin-2	ASSOCIATED_WITH	breast cancer
Derlin-2	ASSOCIATED_WITH	primary hyperparathyroidism
Derlin-2	ASSOCIATED_WITH	acute promyelocytic leukemia
Derlin-2	ASSOCIATED_WITH	T-cell non-Hodgkin lymphoma
Derlin-2	ASSOCIATED_WITH	colorectal carcinoma
Derlin-2	ASSOCIATED_WITH	urinary tract infection
Derlin-3	ASSOCIATED_WITH	renal cell carcinoma
Derlin-3	ASSOCIATED_WITH	DiGeorge syndrome
Derlin-3	ASSOCIATED_WITH	von Hippel-Lindau disease
Derlin-3	ASSOCIATED_WITH	B-cell chronic lymphocytic leukemia
Derlin-3	ASSOCIATED_WITH	myelodysplastic syndrome
Derlin-3	ASSOCIATED_WITH	chromosomal disorder
Derlin-3	ASSOCIATED_WITH	leukoplakia
Derlin-3	ASSOCIATED_WITH	metastatic malignant neoplasm
Dermatopontin	ASSOCIATED_WITH	obesity disorder
Dermatopontin	ASSOCIATED_WITH	castration-resistant prostate carcinoma
Desumoylating isopeptidase 1	ASSOCIATED_WITH	depressive disorder
Desumoylating isopeptidase 1	ASSOCIATED_WITH	breast carcinoma
Desumoylating isopeptidase 1	ASSOCIATED_WITH	epilepsy
Desumoylating isopeptidase 1	ASSOCIATED_WITH	leukemia
Desumoylating isopeptidase 1	ASSOCIATED_WITH	prostate carcinoma
Desumoylating isopeptidase 1	ASSOCIATED_WITH	Laron syndrome
Desumoylating isopeptidase 1	ASSOCIATED_WITH	breast cancer
Desumoylating isopeptidase 1	ASSOCIATED_WITH	prostate cancer
Deubiquitinase DESI2	ASSOCIATED_WITH	lung carcinoma
Deubiquitinase DESI2	ASSOCIATED_WITH	lung cancer
Desmin	ASSOCIATED_WITH	neurogenic scapuloperoneal syndrome, Kaeser type
Desmin	ASSOCIATED_WITH	atrioventricular block
Desmin	ASSOCIATED_WITH	cardiomyopathy
Desmin	ASSOCIATED_WITH	dilated cardiomyopathy
Desmin	ASSOCIATED_WITH	hypertrophic cardiomyopathy
Desmin	ASSOCIATED_WITH	restrictive cardiomyopathy
Desmin	ASSOCIATED_WITH	heart disorder
Desmin	ASSOCIATED_WITH	Alexander disease
Desmin	ASSOCIATED_WITH	cardiomyopathy, familial restrictive, 1
Desmin	ASSOCIATED_WITH	gastrointestinal stromal tumor
Desmin	ASSOCIATED_WITH	myofibrillar myopathy 1
Desmin	ASSOCIATED_WITH	dilated cardiomyopathy 1I
Desmin	ASSOCIATED_WITH	arrhythmogenic right ventricular cardiomyopathy
Desmin	ASSOCIATED_WITH	skeletal muscle disorder
Desmin	ASSOCIATED_WITH	myofibrillar myopathy
Desmin	ASSOCIATED_WITH	centronuclear myopathy
Desmin	ASSOCIATED_WITH	limb-girdle muscular dystrophy
Desmin	ASSOCIATED_WITH	neuromuscular disease
Desmoplakin	ASSOCIATED_WITH	pulmonary fibrosis
Desmoplakin	ASSOCIATED_WITH	chronic obstructive pulmonary disease
Desmoplakin	ASSOCIATED_WITH	congestive heart failure
Desmoplakin	ASSOCIATED_WITH	dilated cardiomyopathy
Desmoplakin	ASSOCIATED_WITH	hypertrophic cardiomyopathy
Desmoplakin	ASSOCIATED_WITH	skin disorder
Desmoplakin	ASSOCIATED_WITH	heart failure
Desmoplakin	ASSOCIATED_WITH	ventricular tachycardia
Desmoplakin	ASSOCIATED_WITH	pulmonary emphysema
Desmoplakin	ASSOCIATED_WITH	alopecia
Desmoplakin	ASSOCIATED_WITH	cardiac rhythm disease
Desmoplakin	ASSOCIATED_WITH	dilated cardiomyopathy 1A
Desmoplakin	ASSOCIATED_WITH	arrhythmogenic right ventricular dysplasia 8
Desmoplakin	ASSOCIATED_WITH	skin fragility-woolly hair-palmoplantar keratoderma syndrome
Desmoplakin	ASSOCIATED_WITH	keratosis palmoplantaris striata 2
Desmoplakin	ASSOCIATED_WITH	lethal acantholytic epidermolysis bullosa
Desmoplakin	ASSOCIATED_WITH	epidermolysis bullosa simplex due to plakophilin deficiency
Desmoplakin	ASSOCIATED_WITH	arrhythmogenic cardiomyopathy with wooly hair and keratoderma
Desmoplakin	ASSOCIATED_WITH	severe dermatitis-multiple allergies-metabolic wasting syndrome
Desmoplakin	ASSOCIATED_WITH	cardiomyopathy, dilated, with wooly hair, keratoderma, and tooth agenesis
Desmoplakin	ASSOCIATED_WITH	arrhythmogenic right ventricular cardiomyopathy
Desmoplakin	ASSOCIATED_WITH	striate palmoplantar keratoderma
Desmoplakin	ASSOCIATED_WITH	long QT syndrome 1
Destrin	ASSOCIATED_WITH	prostate carcinoma
Destrin	ASSOCIATED_WITH	prostate cancer
DET1 homolog	ASSOCIATED_WITH	neoplasm
Deuterosome assembly protein 1	ASSOCIATED_WITH	gastric cancer
Deuterosome assembly protein 1	ASSOCIATED_WITH	gastric carcinoma
Dexamethasone-induced protein	ASSOCIATED_WITH	asthma
Dexamethasone-induced protein	ASSOCIATED_WITH	multiple sclerosis
Dexamethasone-induced protein	ASSOCIATED_WITH	seasonal allergic rhinitis
Dexamethasone-induced protein	ASSOCIATED_WITH	autoimmune disease
Diacylglycerol O-acyltransferase 1	ASSOCIATED_WITH	obesity disorder
Diacylglycerol O-acyltransferase 1	ASSOCIATED_WITH	congenital diarrhea 7 with exudative enteropathy
Diacylglycerol O-acyltransferase 2	ASSOCIATED_WITH	cardiovascular disorder
Diacylglycerol O-acyltransferase 2	ASSOCIATED_WITH	metabolic dysfunction-associated steatotic liver disease
Diacylglycerol O-acyltransferase 2	ASSOCIATED_WITH	Charcot-Marie-Tooth disease
Protein DGCR6	ASSOCIATED_WITH	schizophrenia
Protein DGCR6	ASSOCIATED_WITH	autism
Microprocessor complex subunit DGCR8	ASSOCIATED_WITH	Shprintzen-Goldberg syndrome
Microprocessor complex subunit DGCR8	ASSOCIATED_WITH	multinodular goiter
Microprocessor complex subunit DGCR8	ASSOCIATED_WITH	childhood malignant neoplasm
Microprocessor complex subunit DGCR8	ASSOCIATED_WITH	DiGeorge syndrome
Microprocessor complex subunit DGCR8	ASSOCIATED_WITH	breast cancer
Microprocessor complex subunit DGCR8	ASSOCIATED_WITH	pneumonitis
Diacylglycerol kinase beta	ASSOCIATED_WITH	atrial fibrillation
Diacylglycerol kinase beta	ASSOCIATED_WITH	type 2 diabetes mellitus
Diacylglycerol kinase beta	ASSOCIATED_WITH	cirrhosis of liver
Diacylglycerol kinase beta	ASSOCIATED_WITH	acute myeloid leukemia
Diacylglycerol kinase beta	ASSOCIATED_WITH	mitochondrial DNA depletion syndrome
Diacylglycerol kinase delta	ASSOCIATED_WITH	type 2 diabetes mellitus
Diacylglycerol kinase delta	ASSOCIATED_WITH	open-angle glaucoma
Diacylglycerol kinase epsilon	ASSOCIATED_WITH	hemolytic-uremic syndrome
Diacylglycerol kinase epsilon	ASSOCIATED_WITH	kidney failure
Diacylglycerol kinase epsilon	ASSOCIATED_WITH	cirrhosis of liver
Diacylglycerol kinase epsilon	ASSOCIATED_WITH	obesity disorder
Diacylglycerol kinase epsilon	ASSOCIATED_WITH	immunoglobulin-mediated membranoproliferative glomerulonephritis
Diacylglycerol kinase epsilon	ASSOCIATED_WITH	thrombotic thrombocytopenic purpura
Diacylglycerol kinase epsilon	ASSOCIATED_WITH	mitochondrial DNA depletion syndrome
Diacylglycerol kinase epsilon	ASSOCIATED_WITH	atypical hemolytic-uremic syndrome with DGKE deficiency
Diacylglycerol kinase epsilon	ASSOCIATED_WITH	thrombotic microangiopathy
Diacylglycerol kinase gamma	ASSOCIATED_WITH	major depressive disorder
Diacylglycerol kinase gamma	ASSOCIATED_WITH	mood disorder
Diacylglycerol kinase gamma	ASSOCIATED_WITH	autosomal dominant optic atrophy, classic form
Diacylglycerol kinase gamma	ASSOCIATED_WITH	obesity disorder
Diacylglycerol kinase eta	ASSOCIATED_WITH	asthma
Diacylglycerol kinase eta	ASSOCIATED_WITH	bipolar disorder
Diacylglycerol kinase eta	ASSOCIATED_WITH	neoplasm of esophagus
Diacylglycerol kinase eta	ASSOCIATED_WITH	urolithiasis
Diacylglycerol kinase iota	ASSOCIATED_WITH	schizophrenia
Diacylglycerol kinase iota	ASSOCIATED_WITH	melanoma
Diacylglycerol kinase iota	ASSOCIATED_WITH	AIDS
Diacylglycerol kinase kappa	ASSOCIATED_WITH	prostate carcinoma
Diacylglycerol kinase kappa	ASSOCIATED_WITH	hypospadias
Diacylglycerol kinase theta	ASSOCIATED_WITH	Alzheimer disease
Diacylglycerol kinase theta	ASSOCIATED_WITH	systemic sclerosis
Diacylglycerol kinase theta	ASSOCIATED_WITH	primary biliary cholangitis
Diacylglycerol kinase theta	ASSOCIATED_WITH	systemic lupus erythematosus
Diacylglycerol kinase theta	ASSOCIATED_WITH	rheumatoid arthritis
Diacylglycerol kinase theta	ASSOCIATED_WITH	myositis disease
Deoxyguanosine kinase, mitochondrial	ASSOCIATED_WITH	cholestasis
Deoxyguanosine kinase, mitochondrial	ASSOCIATED_WITH	cirrhosis of liver
Deoxyguanosine kinase, mitochondrial	ASSOCIATED_WITH	progressive external ophthalmoplegia
Deoxyguanosine kinase, mitochondrial	ASSOCIATED_WITH	myopathy
Deoxyguanosine kinase, mitochondrial	ASSOCIATED_WITH	mitochondrial DNA depletion syndrome 4a
Deoxyguanosine kinase, mitochondrial	ASSOCIATED_WITH	mitochondrial DNA depletion syndrome 3 (hepatocerebral type)
Deoxyguanosine kinase, mitochondrial	ASSOCIATED_WITH	cystathioninuria
Deoxyguanosine kinase, mitochondrial	ASSOCIATED_WITH	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 4
Deoxyguanosine kinase, mitochondrial	ASSOCIATED_WITH	mitochondrial DNA depletion syndrome
17-beta-hydroxysteroid dehydrogenase 13	ASSOCIATED_WITH	metabolic dysfunction-associated steatotic liver disease
17-beta-hydroxysteroid dehydrogenase type 3	ASSOCIATED_WITH	46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency
Peroxisomal multifunctional enzyme type 2	ASSOCIATED_WITH	d-bifunctional protein deficiency
Peroxisomal multifunctional enzyme type 2	ASSOCIATED_WITH	Perrault syndrome 1
Peroxisomal multifunctional enzyme type 2	ASSOCIATED_WITH	Perrault syndrome
(3R)-3-hydroxyacyl-CoA dehydrogenase	ASSOCIATED_WITH	hepatitis B virus infection
(3R)-3-hydroxyacyl-CoA dehydrogenase	ASSOCIATED_WITH	rheumatoid arthritis
Delta(24)-sterol reductase	ASSOCIATED_WITH	obesity disorder
Delta(24)-sterol reductase	ASSOCIATED_WITH	desmosterolosis
7-dehydrocholesterol reductase	ASSOCIATED_WITH	Smith-Lemli-Opitz syndrome
Dehydrodolichyl diphosphate synthase complex subunit DHDDS	ASSOCIATED_WITH	schizophrenia
Dehydrodolichyl diphosphate synthase complex subunit DHDDS	ASSOCIATED_WITH	type 2 diabetes mellitus
Dehydrodolichyl diphosphate synthase complex subunit DHDDS	ASSOCIATED_WITH	psychotic disorder
Dehydrodolichyl diphosphate synthase complex subunit DHDDS	ASSOCIATED_WITH	leukopenia
Dehydrodolichyl diphosphate synthase complex subunit DHDDS	ASSOCIATED_WITH	retinitis pigmentosa 59
Dehydrodolichyl diphosphate synthase complex subunit DHDDS	ASSOCIATED_WITH	acute myeloid leukemia
Dehydrodolichyl diphosphate synthase complex subunit DHDDS	ASSOCIATED_WITH	retinitis pigmentosa
Dehydrodolichyl diphosphate synthase complex subunit DHDDS	ASSOCIATED_WITH	undetermined early-onset epileptic encephalopathy
Dehydrodolichyl diphosphate synthase complex subunit DHDDS	ASSOCIATED_WITH	developmental delay and seizures with or without movement abnormalities
Glutamate dehydrogenase 1, mitochondrial	ASSOCIATED_WITH	hyperinsulinism
Glutamate dehydrogenase 1, mitochondrial	ASSOCIATED_WITH	giardiasis
Glutamate dehydrogenase 1, mitochondrial	ASSOCIATED_WITH	epilepsy
Glutamate dehydrogenase 1, mitochondrial	ASSOCIATED_WITH	metabolic disease
Glutamate dehydrogenase 1, mitochondrial	ASSOCIATED_WITH	nervous system disorder
Glutamate dehydrogenase 1, mitochondrial	ASSOCIATED_WITH	Parkinson disease
Glutamate dehydrogenase 1, mitochondrial	ASSOCIATED_WITH	hypoglycemia
Glutamate dehydrogenase 1, mitochondrial	ASSOCIATED_WITH	CHARGE syndrome
Glutamate dehydrogenase 1, mitochondrial	ASSOCIATED_WITH	hyperinsulinism-hyperammonemia syndrome
Glutamate dehydrogenase 1, mitochondrial	ASSOCIATED_WITH	hypotrichosis 1
Glutamate dehydrogenase 1, mitochondrial	ASSOCIATED_WITH	Hoyeraal-Hreidarsson syndrome
Glutamate dehydrogenase 2, mitochondrial	ASSOCIATED_WITH	Parkinson disease
Desert hedgehog protein	ASSOCIATED_WITH	bipolar disorder
Desert hedgehog protein	ASSOCIATED_WITH	peripheral neuropathy
Desert hedgehog protein	ASSOCIATED_WITH	46,XY complete gonadal dysgenesis
Desert hedgehog protein	ASSOCIATED_WITH	cryptorchidism
Desert hedgehog protein	ASSOCIATED_WITH	46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome
11-beta-hydroxysteroid dehydrogenase 1	ASSOCIATED_WITH	cortisone reductase deficiency
11-beta-hydroxysteroid dehydrogenase 1	ASSOCIATED_WITH	Alzheimer disease
11-beta-hydroxysteroid dehydrogenase 1	ASSOCIATED_WITH	metabolic disease
11-beta-hydroxysteroid dehydrogenase 1	ASSOCIATED_WITH	myasthenia gravis
11-beta-hydroxysteroid dehydrogenase 1	ASSOCIATED_WITH	obesity disorder
11-beta-hydroxysteroid dehydrogenase 1	ASSOCIATED_WITH	cortisone reductase deficiency 2
11-beta-hydroxysteroid dehydrogenase type 2	ASSOCIATED_WITH	apparent mineralocorticoid excess
Dihydropteridine reductase	ASSOCIATED_WITH	intellectual disability
Dihydropteridine reductase	ASSOCIATED_WITH	nervous system disorder
Dihydropteridine reductase	ASSOCIATED_WITH	Treacher-Collins syndrome
Dihydropteridine reductase	ASSOCIATED_WITH	Parkinson disease
Dihydropteridine reductase	ASSOCIATED_WITH	dihydropteridine reductase deficiency
Dihydropteridine reductase	ASSOCIATED_WITH	Lennox-Gastaut syndrome
Dihydropteridine reductase	ASSOCIATED_WITH	malignant hyperthermia of anesthesia
Dehydrogenase/reductase SDR family member 11	ASSOCIATED_WITH	disorder of sexual differentiation
Dehydrogenase/reductase SDR family member 11	ASSOCIATED_WITH	gastric cancer
Dehydrogenase/reductase SDR family member 11	ASSOCIATED_WITH	endometriosis
Dehydrogenase/reductase SDR family member 11	ASSOCIATED_WITH	hypospadias
Dehydrogenase/reductase SDR family member 11	ASSOCIATED_WITH	hereditary breast ovarian cancer syndrome
Dehydrogenase/reductase SDR family member 11	ASSOCIATED_WITH	gastric carcinoma
Dehydrogenase/reductase SDR family member 11	ASSOCIATED_WITH	46,XY disorder of sex development
Dehydrogenase/reductase SDR family member 4	ASSOCIATED_WITH	squamous cell carcinoma
Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	ASSOCIATED_WITH	renal cell carcinoma
Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	ASSOCIATED_WITH	Cowden disease
Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	ASSOCIATED_WITH	pheochromocytoma/paraganglioma syndrome 1
Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	ASSOCIATED_WITH	Carney-Stratakis syndrome
Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	ASSOCIATED_WITH	hereditary pheochromocytoma-paraganglioma
Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	ASSOCIATED_WITH	mitochondrial complex II deficiency, nuclear type 1
Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	ASSOCIATED_WITH	mitochondrial disease
Sorbitol dehydrogenase	ASSOCIATED_WITH	Charcot-Marie-Tooth disease
Sorbitol dehydrogenase	ASSOCIATED_WITH	neuronopathy, distal hereditary motor, autosomal recessive 8
2-oxoadipate dehydrogenase complex component E1	ASSOCIATED_WITH	metabolic disease
2-oxoadipate dehydrogenase complex component E1	ASSOCIATED_WITH	eosinophilic esophagitis
2-oxoadipate dehydrogenase complex component E1	ASSOCIATED_WITH	esophageal disorder
2-oxoadipate dehydrogenase complex component E1	ASSOCIATED_WITH	2-aminoadipic 2-oxoadipic aciduria
2-oxoadipate dehydrogenase complex component E1	ASSOCIATED_WITH	Charcot-Marie-Tooth disease axonal type 2Q
2-oxoadipate dehydrogenase complex component E1	ASSOCIATED_WITH	Charcot-Marie-Tooth disease
2-oxoadipate dehydrogenase complex component E1	ASSOCIATED_WITH	Charcot-Marie-Tooth disease type 2
ATP-dependent RNA helicase DHX15	ASSOCIATED_WITH	lung adenocarcinoma
ATP-dependent RNA helicase DHX15	ASSOCIATED_WITH	acute myeloid leukemia
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	ASSOCIATED_WITH	blindness (disorder)
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	ASSOCIATED_WITH	dilated cardiomyopathy
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	ASSOCIATED_WITH	malaria
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	ASSOCIATED_WITH	hepatitis C virus infection
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	ASSOCIATED_WITH	multiple sclerosis
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	ASSOCIATED_WITH	rheumatoid arthritis
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	ASSOCIATED_WITH	Werner syndrome
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	ASSOCIATED_WITH	amyotrophic lateral sclerosis type 4
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	ASSOCIATED_WITH	juvenile amyotrophic lateral sclerosis
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	ASSOCIATED_WITH	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	ASSOCIATED_WITH	neuromuscular disease and ocular or auditory anomalies with or without seizures
ATP-dependent RNA helicase DHX30	ASSOCIATED_WITH	intellectual disability
